MetaData/stationIdentification,BiasCoefficientValue/ascentPredictor
AXM5194 ,0.000000
AXM5195 ,0.000000
AXM5196 ,0.000000
AXM5197 ,0.000000
AXM5199 ,0.000000
AXM5223 ,0.000000
AXM5322 ,0.000000
AXM5323 ,0.000000
AXM5326 ,0.000000
AXM5327 ,0.000000
AXM5345 ,0.000000
AXM5346 ,0.000000
AXM542  ,0.000000
AXM5641 ,0.000000
AXM5644 ,0.000000
AXM5645 ,0.000000
AXM5740 ,0.000000
AXM5741 ,0.000000
AXM5742 ,0.000000
AXM5743 ,0.000000
AXM5744 ,0.000000
AXM5745 ,0.000000
AXM5746 ,0.000000
AXM5747 ,0.000000
AXM5748 ,0.000000
AXM5749 ,0.000000
AXM5751 ,0.000000
AXM582  ,0.000000
AXM583  ,0.000000
AXM596  ,0.000000
AXM9192 ,0.000000
AXM9820 ,0.000000
AXM9821 ,0.000000
AYJYR4JA,-0.006113
AYZYR4RA,0.013453
AZ0IR4BA,0.072560
AZ9465  ,0.000000
AZA674  ,0.000000
AZA675  ,0.000000
AZA680  ,0.000000
AZA681  ,0.000000
AZA9460 ,0.000000
AZA9461 ,0.000000
AZA9462 ,0.000000
AZA9463 ,0.000000
AZA9464 ,0.000000
AZA9465 ,0.000000
AZA9466 ,0.000000
AZA9467 ,0.000000
AZA9468 ,0.000000
AZA9469 ,0.000000
AZA9483 ,0.000000
AZA9484 ,0.000000
AZA9487 ,0.000000
AZA9489 ,0.000000
AZBIR4RA,-0.012928
AZU2943 ,0.000000
AZU4451 ,0.000000
AZU8750 ,0.000000
AZU8751 ,0.000000
AZU9710 ,0.000000
AZU9750 ,0.000000
AZU9751 ,0.000000
AZU9752 ,0.000000
AZU9753 ,0.000000
AZU9995 ,0.000000
AZU9996 ,0.000000
AZU9997 ,0.000000
AZU9998 ,0.000000
AZWDWDZA,0.001514
B0IYBYJA,0.010048
B0XGUWJA,0.006251
B11HIRRA,0.037463
B13TTQJA,0.004333
B1IWUWRA,0.020783
B2MIR4RA,0.030181
B3LIR4BA,-0.076095
B4HXPBJA,0.086094
B4RSV4RA,-0.014812
B4YYR4RA,-0.039232
B5YBB5JA,0.025647
B5YMILRA,0.009395
BAILYSZA,0.010372
BAW244  ,0.000000
BAW245  ,0.000000
BAW246  ,0.000000
BAW247  ,0.000000
BAW248  ,0.000000
BAW249  ,0.000000
BAW24GR ,0.000000
BAW250  ,0.000000
BAW254  ,0.000000
BAW3576 ,0.000000
BAW3577 ,0.000000
BAW9110 ,0.000000
BAW9112 ,0.000000
BBLFGCZA,0.019445
BBSWYPJA,0.100602
BBYVALZA,0.177917
BCFEOHBA,0.018193
BCNVJGRA,-0.010885
BD5V21RA,0.000000
BDHRZBRA,0.032069
BE10JFJA,-0.003022
BEUUNVBA,0.025426
BEZI1QZA,-0.017631
BF1720  ,0.000000
BF1729  ,0.000000
BFIUNVRA,0.005465
BFS1P3RA,0.015548
BFTGUWZA,0.000692
BFY078P ,0.000000
BFY125R ,0.000000
BFY206R ,0.000000
BFY299R ,0.000000
BFY928R ,0.000000
BFZKFXJA,0.025102
BG0CBMJA,-0.011222
BGXEISZA,-0.015221
BGXIENZA,0.017461
BHAKJFRA,-0.004195
BHDENVRA,0.018946
BHVEILJA,-0.009579
BIACPUZA,0.050556
BIFDEPJA,-0.046795
BIVEIRBA,-0.001837
BJCUIRBA,-0.064473
BJLRBZBA,0.029770
BJSUISZA,0.008494
BJZIOZBA,0.095738
BKGEISZA,-0.015955
BLNHQVRA,0.016188
BLSEIRBA,0.022209
BLSH1DZA,-0.023971
BLXYC1RA,-0.008644
BM1CO5RA,0.061258
BMNUNVBA,0.017145
BMOYH5RA,-0.037124
BMRUILZA,0.020124
BNKHL5ZA,0.002402
BNSBTSRA,-0.003988
BNSEILJA,0.015054
BNUINGBA,0.023038
BNVXLIZA,0.003677
BOCUILJA,0.051822
BODHLIZA,0.024955
BOFGUWJA,0.027583
BOGUNVBA,0.010270
BOOGUWJA,0.035469
BOV6790 ,0.000000
BOV776  ,0.000000
BOV777  ,0.000000
BOV779  ,0.000000
BOV9791 ,0.000000
BOZEILJA,0.010292
BPCWUWRA,0.046872
BPFKGBZA,-0.000854
BPIGE1ZA,0.092168
BPZGUWRA,0.005867
BQFKJFJA,-0.053283
BQOKJFJA,-0.014216
BQOVVRRA,0.003293
BQRBBZBA,0.094759
BR0UNVRA,0.017034
BR2UILZA,0.159624
BRRUNVRA,0.003655
BRS03   ,0.000000
BRS04   ,0.000000
BRS05   ,0.000000
BRS06   ,0.000000
BRS07   ,0.000000
BRU2024 ,0.000000
BSGUISZA,-0.018671
BSREILJA,-0.033618
BSTXQVBA,0.012564
BT42WTJA,0.009764
BTCCPNJA,0.064653
BTEUILJA,0.268537
BTSX1DZA,0.086339
BTX2B   ,0.000000
BUYGUWRA,0.033884
BV0TTQJA,0.028659
BVAXLIJA,-0.013697
BVR40   ,0.000000
BVR50   ,0.000000
BVR60   ,0.000000
BVR900  ,0.000000
BVXHR4BA,0.000867
BWP0FXBA,0.134527
BWWUOGBA,0.004072
BXWMISJA,0.011651
BY0XLIZA,0.034268
BY2WUWJA,-0.010647
BY5UNVBA,0.009956
BYEEILZA,0.017332
BYHWUWJA,0.000109
BYNRSQJA,0.001321
BYSENVBA,0.005628
BYTYCMZA,0.062264
BZ1VYWJA,-0.022525
BZ1WUWRA,0.004594
BZFINGBA,-0.041446
BZFSA2ZA,-0.011687
BZLSFFJA,0.011222
C0AEISZA,-0.015412
C0HMW2ZA,0.013364
C1FEISJA,-0.027835
C1GH1DZA,-0.020442
C1QYR5BA,-0.005348
C24UILJA,0.017005
C2SXQWJA,0.004542
C2WQTRRA,0.000000
C3FEILBA,0.099018
C3HYFXZA,0.019056
C3LRO3RA,-0.016616
C3OGIJZA,0.014618
C3VWUWRA,0.020822
C3WLSZBA,-0.031288
C3ZSTSJA,0.013590
C41ENWZA,0.013307
C42HLIJA,-0.045630
C4QUNWZA,0.001575
C4YGUWRA,0.021274
C4YKJGZA,0.093991
C4ZL3RZA,0.202129
C51HLIRA,0.005931
C53GUWBA,0.053352
C5AAUVRA,0.000000
C5BJMQZA,0.052732
C5BMXYBA,-0.240166
C5BUILRA,0.007278
C5VUNWJA,0.010155
C5YKGBJA,0.006575
CA0WUWBA,0.019226
CAG0GBJA,-0.007268
CARWUWBA,0.015805
CBCGUWBA,0.036488
CBXHPBZA,-0.169179
CCVHLIJA,-0.070929
CCWKGBJA,0.000000
CDBLZ2BA,0.013185
CDGXR2ZA,0.023860
CDSXLIRA,0.020847
CETL2PBA,0.012491
CEYBV2JA,-0.018766
CFG7966 ,0.000000
CFG7967 ,0.000000
CFJFJGBA,0.056835
CFRHPBRA,0.191612
CG5UOFZA,0.022961
CGCEOHBA,0.011930
CGCQOHZA,0.012471
CGRVJGBA,-0.035851
CGWVGCZA,0.004864
CHA1YLJA,0.026549
CHJVGCJA,0.008565
CIIXPBJA,-0.032713
CJOBB5RA,-0.001824
CJRYR4RA,0.005592
CKBF3JJA,0.006337
CKBIGFZA,0.003905
CKHSYBBA,0.008309
CKOIR4RA,-0.018140
CLX7601 ,0.000000
CLX7602 ,0.000000
CLX7603 ,0.000000
CLX7604 ,0.000000
CLX7606 ,0.000000
CLX7607 ,0.000000
CLX7611 ,0.000000
CLX7612 ,0.000000
CLX7613 ,0.000000
CLX7614 ,0.000000
CLX7615 ,0.000000
CLX7616 ,0.000000
CLX7617 ,0.000000
CLX7627 ,0.000000
CLX7631 ,0.000000
CLX7636 ,0.000000
CLX7643 ,0.000000
CLX7645 ,0.000000
CLX7647 ,0.000000
CLX7651 ,0.000000
CLX7652 ,0.000000
CLX7653 ,0.000000
CLX7656 ,0.000000
CMBEISZA,-0.039415
CN4RB0ZA,0.029306
CNCSVM  ,0.000000
CNCSVN  ,0.000000
CNCSXK  ,0.001159
CNCSZL  ,0.000000
CNCSZT  ,0.000000
CNFKQP  ,-0.356288
CNFLQK  ,0.000000
CNFLQL  ,0.000000
CNFLQM  ,0.000000
CNFLVL  ,0.000457
CNFLVR  ,0.000000
CNFLVS  ,0.000000
CNFLVT  ,0.000000
CNFLZL  ,0.000000
CNFLZT  ,0.000000
CNFMRR  ,0.000000
CNFMRS  ,0.000000
CNFMRT  ,0.000000
CNFMSK  ,0.000000
CNFMUP  ,0.000000
CNFMUR  ,0.003745
CNFNSM  ,0.000000
CNFNSN  ,0.000000
CNFNSP  ,0.000000
CNFNSQ  ,0.000000
CNFNSS  ,0.000000
CNFNST  ,0.000000
CNFNUL  ,0.000000
CNFNUM  ,0.000000
CNFNUN  ,0.000000
CNFNUP  ,0.000000
CNFNUQ  ,0.000000
CNFNUR  ,0.000000
CNFNUS  ,0.000000
CNFNUT  ,0.000000
CNFNXM  ,0.014725
CNFNXN  ,0.010462
CNFNXP  ,0.002931
CNFNXQ  ,0.006720
CNFNYR  ,0.000525
CNFNYS  ,0.000000
CNFNYT  ,0.000000
CNFNZK  ,0.011337
CNFNZL  ,0.000000
CNFNZM  ,0.005533
CNFNZP  ,0.000000
CNFORQ  ,0.000000
CNFOSR  ,0.000000
CNFOSS  ,0.000000
CNFOST  ,0.000000
CNFOTT  ,0.000000
CNFOXP  ,0.000000
CNFOZK  ,0.007496
CNFOZL  ,0.011552
CNFOZM  ,0.007552
CNFOZN  ,0.008327
CNFOZS  ,0.000000
CNFPQK  ,0.014917
CNFPQL  ,0.001598
CNFPQP  ,0.000000
CNFPQQ  ,0.000000
CNFPTK  ,0.010830
CNFPTL  ,0.006620
CNFPTM  ,0.000000
CNFPTN  ,0.000000
CNFPTP  ,0.000000
CNFPVL  ,0.000000
CNFPVN  ,0.000000
CNFPWS  ,0.000000
CNFPWT  ,0.000000
CNFPXM  ,0.000000
CNFPXN  ,0.000000
CNFPXP  ,0.000000
CNFPYL  ,-0.000670
CNFPYM  ,0.010923
CNFPYN  ,0.008132
CNFPZL  ,0.000000
CNFPZM  ,0.000000
CNFQUL  ,0.032713
CNFQUM  ,0.024645
CNFQUN  ,0.004170
CNFQUP  ,0.000000
CNFQWQ  ,0.000000
CNFQWR  ,0.000000
CNFQWS  ,0.000000
CNFQXK  ,0.003457
CNFQXL  ,0.000000
CNFQXM  ,0.000000
CNFQXN  ,-0.002235
CNFQXP  ,0.000000
CNFQYS  ,0.000000
CNFQYT  ,0.000000
CNFQZK  ,0.000000
CNFQZL  ,0.000000
CNFQZN  ,0.000000
CNFQZP  ,0.000000
CNFQZQ  ,0.000000
CNFQZR  ,0.000000
CNFRSL  ,0.000000
CNFRWP  ,0.000000
CNFRWQ  ,-0.003628
CNFRWR  ,0.000000
CNGNQT  ,0.000000
CNGOWP  ,0.000000
CNGOWQ  ,0.000000
CNGOXQ  ,0.000000
CNGOXR  ,0.000000
CNGOXS  ,0.000000
CNGOYK  ,0.000000
CNGOYL  ,0.000000
CNGOYN  ,0.000000
CNJCA110,0.000000
CNJCA111,0.000000
CNJCA112,0.000000
CNJCA113,0.000000
CNJCA114,0.000000
CNJCA115,0.000000
CNJCA116,0.000000
CNJCA117,0.000000
CNJCA118,0.000000
CNJCA119,0.000000
CNJCA120,0.000000
CNJCA121,0.000000
CNJCA122,0.000000
CNJCA123,0.000000
CNJCA124,0.000000
CNLKKL  ,0.000000
CNLKKM  ,0.000000
CNLKKN  ,0.000000
CNLKKP  ,0.000000
CNLKKR  ,0.000000
CNLKLM  ,0.000000
CNLKLN  ,0.000000
CNLKLP  ,0.000000
CNLKLQ  ,0.000000
CNLKLR  ,0.000000
CNLKLS  ,0.000000
CNLKLT  ,0.000000
CNLKMN  ,0.000000
CNLKMP  ,0.000000
CNLKMR  ,0.000000
CNLKMS  ,0.000000
CNLKMT  ,0.000000
CNLKNL  ,0.000000
CNLKNN  ,0.000000
CNLKNP  ,0.000000
CNLKNQ  ,0.000000
CNLKOL  ,0.000000
CNLKON  ,0.000000
CNLKOT  ,0.000000
CNLKPL  ,0.000000
CNLKPM  ,0.000000
CNLKPN  ,0.000000
CNLKPP  ,0.000000
CNLKPQ  ,0.000000
CNLKPR  ,0.000000
CNLKQN  ,0.000000
CNLKQP  ,0.000000
CNLKQQ  ,0.000000
CNLKRN  ,0.000000
CNLKRQ  ,0.000000
CNLKSR  ,0.000000
CNLKSS  ,0.000000
CNLKST  ,0.000000
CNLKTK  ,0.000000
CNLKTL  ,0.000000
CNLKTM  ,0.000000
CNLLKL  ,0.000000
CNLLKN  ,0.000000
CNLLKQ  ,0.000000
CNLLKR  ,0.000000
CNLLKS  ,0.000000
CNLLLL  ,0.000000
CNLLLM  ,0.000000
CNLLLN  ,0.000000
CNLLMN  ,0.000000
CNLLMP  ,0.000000
CNLLMT  ,0.000000
CNLLNL  ,0.000000
CNLLOL  ,0.000000
CNLLOR  ,0.000000
CNLLOS  ,0.000000
CNLLPL  ,0.000000
CNLLPP  ,0.000000
CNLLPS  ,0.000000
CNLLQM  ,0.000000
CNLLQN  ,0.000000
CNLLRL  ,0.000000
CNLMKS  ,0.000000
CNLMKT  ,0.000000
CNLMLL  ,0.000000
CNLMLN  ,0.000000
CNLMLP  ,0.000000
CNLMMQ  ,0.000000
CNLMMR  ,0.000000
CNLMMT  ,0.000000
CNLMNP  ,0.000000
CNLMNQ  ,0.000000
CNLMNR  ,0.000000
CNLMNT  ,0.000000
CNLMOK  ,0.000000
CNLMOL  ,0.000000
CNLMOQ  ,0.000000
CNLMOR  ,0.000000
CNLMOT  ,0.000000
CNLMPN  ,0.000000
CNLMPP  ,0.000000
CNLMPQ  ,0.000000
CNLMPS  ,0.000000
CNLMQM  ,0.000000
CNLMQP  ,0.000000
CNLMQS  ,0.000000
CNLMQT  ,0.000000
CNLMRK  ,0.000000
CNLMRQ  ,0.000000
CNLMRR  ,0.000000
CNLMRS  ,0.000000
CNLMRT  ,0.000000
CNLMSK  ,0.000000
CNLMSL  ,0.000000
CNLMSN  ,0.000000
CNLMSP  ,0.000000
CNLMSQ  ,0.000000
CNLMSR  ,0.000000
CNLMTM  ,0.000000
CNLMTQ  ,0.000000
CNLMTS  ,0.000000
CNLMTT  ,0.000000
CNLNKL  ,0.000000
CNLNKM  ,0.000000
CNLNKN  ,0.000000
CNLNKP  ,0.000000
CNLNKQ  ,0.000000
CNLNKR  ,0.000000
CNLNKS  ,0.000000
CNLNKT  ,0.000000
CNLNLK  ,0.000000
CNLNLL  ,0.000000
CNLNLM  ,0.000000
CNLNLP  ,0.000000
CNLNLQ  ,0.000000
CNLNLR  ,0.000000
CNLNLS  ,0.000000
CNLNLT  ,0.000000
CNLNMK  ,0.000000
CNLNML  ,0.000000
CNLNMM  ,0.000000
CNLNMN  ,0.000000
CNLNMQ  ,0.000000
CNLNMR  ,0.000000
CNLNMS  ,0.000000
CNLNMT  ,0.000000
CNLNNK  ,0.000000
CNLNNL  ,0.000000
CNLNNM  ,0.000000
CNLNNP  ,0.000000
CNLNNQ  ,0.000000
CNLNOQ  ,0.000000
CNLNOR  ,0.000000
CNLNOS  ,0.000000
CNLNPK  ,0.000000
CNLNPL  ,0.000000
CNLNPM  ,0.000000
CNLNPN  ,0.000000
CNLNPP  ,0.000000
CNLNPS  ,0.000000
CNLNPT  ,0.000000
CNLNQK  ,0.000000
CNLNQM  ,0.000000
CNLNQN  ,0.000000
CNLNQP  ,0.000000
CNLNQQ  ,0.000000
CNLNQR  ,0.000000
CNLNQT  ,0.000000
CNLNRK  ,0.000000
CNLNRL  ,0.000000
CNLNRM  ,0.000000
CNLNRN  ,0.000000
CNLNRP  ,0.000000
CNLNRR  ,0.000000
CNLNSQ  ,0.000000
CNLOKL  ,0.000000
CNLOKM  ,0.000000
CNLOKR  ,0.000000
CNLOKS  ,0.000000
CNLOKT  ,0.000000
CNLOLK  ,0.000000
CNLOLL  ,0.000000
CNLOLM  ,0.000000
CNLOLN  ,0.000000
CNLOML  ,0.000000
CNLOMM  ,0.000000
CNLOMP  ,0.000000
CNLOMQ  ,0.000000
CNLOMR  ,0.000000
CNLOMS  ,0.000000
CNLOMT  ,0.000000
CNLONN  ,0.000000
CNLONP  ,0.000000
CNLONQ  ,0.000000
CNLONS  ,0.000000
CNLONT  ,0.000000
CNLOOK  ,0.000000
CNLOOL  ,0.000000
CNLOON  ,0.000000
CNLOOP  ,0.000000
CNLOOQ  ,0.000000
CNLOOR  ,0.000000
CNLOOS  ,0.000000
CNLOOT  ,0.000000
CNLOPL  ,0.000000
CNLOPM  ,0.000000
CNLOPN  ,0.000000
CNLOPP  ,0.000000
CNLOPQ  ,0.000000
CNLOPR  ,0.000000
CNLOPT  ,0.000000
CNLOQK  ,0.000000
CNLOQL  ,0.000000
CNLOQP  ,0.000000
CNLORK  ,0.000000
CNLORL  ,0.000000
CNLORP  ,0.000000
CNLORQ  ,0.000000
CNLORR  ,0.000000
CNLORS  ,0.000000
CNLORT  ,0.000000
CNLOSK  ,0.000000
CNLOSL  ,0.000000
CNLOSM  ,0.000000
CNLOSN  ,0.000000
CNLOSQ  ,0.000000
CNLOSR  ,0.000000
CNLOSS  ,0.000000
CNLOST  ,0.000000
CNLOTK  ,0.000000
CNLOTL  ,0.000000
CNLOTM  ,0.000000
CNLOTN  ,0.000000
CNLOTP  ,0.000000
CNLOTQ  ,0.000000
CNLOTR  ,0.000000
CNLOTS  ,0.000000
CNLPKL  ,0.000000
CNLPKM  ,0.000000
CNLPKN  ,0.000000
CNLPKP  ,0.000000
CNLPKQ  ,0.000000
CNLPKR  ,0.000000
CNLPKS  ,0.000000
CNLPKT  ,0.000000
CNLPLL  ,0.000000
CNLPLM  ,0.000000
CNLPLN  ,0.000000
CNLPLP  ,0.000000
CNLPLQ  ,0.000000
CNLPLR  ,0.000000
CNLPLS  ,0.000000
CNLPLT  ,0.000000
CNLPMK  ,0.000000
CNLPMN  ,0.000000
CNLPNP  ,0.000000
CNLPNQ  ,0.000000
CNLPNR  ,0.000000
CNLPNS  ,0.000000
CNLPOL  ,0.000000
CNLPOM  ,0.000000
CNLPOP  ,0.000000
CNLPOR  ,0.000000
CNLPOS  ,0.000000
CNLPOT  ,0.000000
CNLPPK  ,0.000000
CNLPPR  ,0.000000
CNLPPT  ,0.000000
CNLPQK  ,0.000000
CNLPQL  ,0.000000
CNLPQM  ,0.000000
CNLPQN  ,0.000000
CNLPQP  ,0.000000
CNLPQS  ,0.000000
CNLPQT  ,0.000000
CNLPRM  ,0.000000
CNLPRN  ,0.000000
CNLPRT  ,0.000000
CNLPSM  ,0.000000
CNLPSN  ,0.000000
CNLPSP  ,0.000000
CNLPSQ  ,0.000000
CNLPSR  ,0.000000
CNLPSS  ,0.000000
CNLQKL  ,0.000000
CNLQKM  ,0.000000
CNLQKP  ,0.000000
CNLQKQ  ,0.000000
CNLQKR  ,0.000000
CNLQKS  ,0.000000
CNLQKT  ,0.000000
CNLQLK  ,0.000000
CNLQLL  ,0.000000
CNLQLM  ,0.000000
CNLQLN  ,0.000000
CNLQLP  ,0.000000
CNLQLQ  ,0.000000
CNLQLT  ,0.000000
CNLQMK  ,0.000000
CNLQMM  ,0.000000
CNLQMN  ,0.000000
CNLQMP  ,0.000000
CNLQMQ  ,0.000000
CNLQMR  ,0.000000
CNLQMS  ,0.000000
CNLQMT  ,0.000000
CNLQNP  ,0.000000
CNLQNQ  ,0.000000
CNLQOK  ,0.000000
CNLQOL  ,0.000000
CNLQOM  ,0.000000
CNLQOP  ,0.000000
CNLQOQ  ,0.000000
CNLQOR  ,0.000000
CNLQPK  ,0.000000
CNLQPM  ,0.000000
CNLQPN  ,0.000000
CNLQPP  ,0.000000
CNLQPQ  ,0.000000
CNLQPR  ,0.000000
CNLQPS  ,0.000000
CNLQPT  ,0.000000
CNLQQK  ,0.000000
CNLQQL  ,0.000000
CNLQQM  ,0.000000
CNLQQN  ,0.000000
CNLQQP  ,0.000000
CNLQRK  ,0.000000
CNLQRL  ,0.000000
CNLQRM  ,0.000000
CNLQRR  ,0.000000
CNLQRS  ,0.000000
CNLQRT  ,0.000000
CNLQSL  ,0.000000
CNLQSN  ,0.000000
CNLQSP  ,0.000000
CNLQTK  ,0.000000
CNLQTL  ,0.000000
CNLQTQ  ,0.000000
CNLQTR  ,0.000000
CNLRKK  ,0.000000
CNLRKL  ,0.000000
CNLRKM  ,0.000000
CNLRKN  ,0.000000
CNLRKQ  ,0.000000
CNLRKR  ,0.000000
CNLRKS  ,0.000000
CNLRKT  ,0.000000
CNLRLK  ,0.000000
CNLRLL  ,0.000000
CNLRLM  ,0.000000
CNLRLN  ,0.000000
CNLRLR  ,0.000000
CNLRLS  ,0.000000
CNLRMK  ,0.000000
CNLRML  ,0.000000
CNLRMM  ,0.000000
CNLRMN  ,0.000000
CNLRMQ  ,0.000000
CNLRMR  ,0.000000
CNLRMS  ,0.000000
CNLRMT  ,0.000000
CNLRNK  ,0.000000
CNLRNL  ,0.000000
CNLRNN  ,0.000000
CNLRNP  ,0.000000
CNLRNQ  ,0.000000
CNLROK  ,0.000000
CNLROL  ,0.000000
CNLROM  ,0.000000
CNLRON  ,0.000000
CNLROP  ,0.000000
CNLROQ  ,0.000000
CNLROR  ,0.000000
CNLRPK  ,0.000000
CNLRPL  ,0.000000
CNLRPM  ,0.000000
CNLRPN  ,0.000000
CNLRPP  ,0.000000
CNLRPQ  ,0.000000
CNLRPR  ,0.000000
CNLRPS  ,0.000000
CNLRPT  ,0.000000
CNLRRM  ,0.000000
CNLRRN  ,0.000000
CNLRRP  ,0.000000
CNLRRQ  ,0.000000
CNLRSK  ,0.000000
CNLRSL  ,0.000000
CNLRSM  ,0.000000
CNLRSN  ,0.000000
CNLRSP  ,0.000000
CNLRSQ  ,0.000000
CNLRSR  ,0.000000
CNLRSS  ,0.000000
CNLRST  ,0.000000
CNLRTK  ,0.000000
CNLRTL  ,0.000000
CNLRTM  ,0.000000
CNLRTN  ,0.000000
CNLRTP  ,0.000000
CNLRTQ  ,0.000000
CNLRTR  ,0.000000
CNLRTS  ,0.000000
CNLRTT  ,0.000000
CNLSKK  ,0.000000
CNLSKL  ,0.000000
CNLSKM  ,0.000000
CNLSKN  ,0.000000
CNLSKP  ,0.000000
CNLSKQ  ,0.000000
CNLSKR  ,0.000000
CNLSKT  ,0.000000
CNLSLK  ,0.000000
CNLSLL  ,0.000000
CNLSLM  ,0.000000
CNLSLP  ,0.000000
CNLSLR  ,0.000000
CNLSLS  ,0.000000
CNLSLT  ,0.000000
CNLSMK  ,0.000000
CNLSML  ,0.000000
CNLSMM  ,0.000000
CNLSMN  ,0.000000
CNLSMQ  ,0.000000
CNLSMR  ,0.000000
CNLSMS  ,0.000000
CNLSMT  ,0.000000
CNLSNL  ,0.000000
CNLSNM  ,0.000000
CNLSNP  ,0.000000
CNLSNQ  ,0.000000
CNLSNR  ,0.000000
CNLSNS  ,0.000000
CNLSNT  ,0.000000
CNLSOK  ,0.000000
CNLSOL  ,0.000000
CNLSOM  ,0.000000
CNLSON  ,0.000000
CNLSOP  ,0.000000
CNLSOQ  ,0.000000
CNLSOR  ,0.000000
CNLSOS  ,0.000000
CNLSPK  ,0.000000
CNLSPR  ,0.000000
CNLSPS  ,0.000000
CNLSPT  ,0.000000
CNLSQK  ,0.000000
CNLSQL  ,0.000000
CNLSQM  ,0.000000
CNLSQN  ,0.000000
CNLSQP  ,0.000000
CNLSRK  ,0.000000
CNLSRL  ,0.000000
CNLSRM  ,0.000000
CNLSSK  ,0.000000
CNLSSM  ,0.000000
CNLSSN  ,0.000000
CNLSSP  ,0.000000
CNLSSQ  ,0.000000
CNLSSR  ,0.000000
CNLSTK  ,0.000000
CNLSTL  ,0.000000
CNLSTM  ,0.000000
CNLSTN  ,0.000000
CNLSTP  ,0.000000
CNLSTQ  ,0.000000
CNLSTR  ,0.000000
CNLSTS  ,0.000000
CNLTKK  ,0.000000
CNLTKN  ,0.000000
CNLTKP  ,0.000000
CNLTKQ  ,0.000000
CNLTKS  ,0.000000
CNLTLK  ,0.000000
CNLTLL  ,0.000000
CNLTLN  ,0.000000
CNLTLQ  ,0.000000
CNLTLR  ,0.000000
CNLTLS  ,0.000000
CNLTLT  ,0.000000
CNLTMK  ,0.000000
CNLTML  ,0.000000
CNLTMM  ,0.000000
CNLTMN  ,0.000000
CNLTMP  ,0.000000
CNLTMQ  ,0.000000
CNLTMR  ,0.000000
CNLTMS  ,0.000000
CNLTMT  ,0.000000
CNLTNK  ,0.000000
CNLTNL  ,0.000000
CNLTNM  ,0.000000
CNLTNN  ,0.000000
CNLTNP  ,0.000000
CNLTNR  ,0.000000
CNLTNS  ,0.000000
CNLTNT  ,0.000000
CNLTOK  ,0.000000
CNLTOL  ,0.000000
CNLTOS  ,0.000000
CNLTPK  ,0.000000
CNLTPL  ,0.000000
CNLTPM  ,0.000000
CNLTPN  ,0.000000
CNLTPP  ,0.000000
CNLTQL  ,0.000000
CNLTQP  ,0.000000
CNLTQQ  ,0.000000
CNLTQR  ,0.000000
CNLTQS  ,0.000000
CNLTQT  ,0.000000
CNLTRK  ,0.000000
CNLTRL  ,0.000000
CNLTRM  ,0.000000
CNLTRN  ,0.000000
CNLTRT  ,0.000000
CNLTSK  ,0.000000
CNLTSL  ,0.000000
CNLTSN  ,0.000000
CNLTSP  ,0.000000
CNLTSR  ,0.000000
CNLTSS  ,0.000000
CNLTST  ,0.000000
CNLTTK  ,0.000000
CNLTTL  ,0.000000
CNLTTM  ,0.000000
CNLTTN  ,0.000000
CNLTTP  ,0.000000
CNLTTQ  ,0.000000
CNLTTR  ,0.000000
CNMKKQ  ,0.000000
CNMKMK  ,0.000000
CNMKNL  ,0.000000
CNMKNM  ,0.000000
CNMKNN  ,0.000000
CNMKNQ  ,0.000000
CNMKNR  ,0.000000
CNMKNS  ,0.000000
CNMKNT  ,0.000000
CNMKOK  ,0.000000
CNMKON  ,0.000000
CNMKOQ  ,0.000000
CNMKOR  ,0.000000
CNMKPA  ,0.000000
CNMKPC  ,0.000000
CNMKPD  ,0.000000
CNMKPL  ,0.000000
CNMKPO  ,0.000000
CNMKPP  ,0.000000
CNMKQA  ,0.000000
CNMKQB  ,0.000000
CNMKQK  ,0.000000
CNMKQL  ,0.000000
CNMKQM  ,0.000000
CNMKQO  ,0.000000
CNMKQT  ,0.000000
CNMKQU  ,0.000000
CNMKQW  ,0.000000
CNMKQZ  ,0.000000
CNMKRA  ,0.000000
CNMKRB  ,0.000000
CNMKRD  ,0.000000
CNMKRK  ,0.000000
CNMKRP  ,0.000000
CNMKRU  ,0.000000
CNMKSC  ,0.000000
CNMKSD  ,0.000000
CNMKSO  ,0.000000
CNMKSP  ,0.000000
CNMKSQ  ,0.000000
CNMKSR  ,0.000000
CNMKSS  ,0.000000
CNMKST  ,0.000000
CNMKSX  ,0.000000
CNMKTK  ,0.000000
CNMKTO  ,0.000000
CNMKTQ  ,0.000000
CNMKTR  ,0.000000
CNMKTS  ,0.000000
CNMKTZ  ,0.000000
CNMKUO  ,0.000000
CNMKXR  ,0.000000
CNMKYS  ,0.000000
CNMKZT  ,0.000000
CNMLNP  ,0.000000
CNMLPR  ,0.000000
CNMLPT  ,0.000000
CNMMKP  ,0.000000
CNMMLT  ,0.000000
CNMMMK  ,0.000000
CNMMML  ,0.000000
CNMMMS  ,0.000000
CNMMMT  ,0.000000
CNMMNK  ,0.000000
CNMMSK  ,0.000000
CNMMSL  ,0.000000
CNMMSM  ,0.000000
CNMMSN  ,0.000000
CNMMSO  ,0.000000
CNMMSS  ,0.000000
CNMMTK  ,0.000000
CNMMTS  ,0.000000
CNMMTT  ,0.000000
CNMNKK  ,0.000000
CNMNNP  ,0.000000
CNMNNR  ,0.000000
CNMNNS  ,0.000000
CNMNPQ  ,0.000000
CNMNPR  ,0.000000
CNMNPT  ,0.000000
CNMNRM  ,0.000000
CNMNRS  ,0.000000
